"","id","orden","palabra","doc_id","lemma","muestra"
"790","-M9VfydKeIrAH2myA3oV",5,"Especialista",790,"especialista",2021
"791","-M9czmwIOgkbjN6KWFvw",1,"robotica",791,"robot",2021
"792","-M9czmwIOgkbjN6KWFvw",2,"Mente",792,"mente",2021
"793","-M9czmwIOgkbjN6KWFvw",3,"razonamiento",793,"razonamiento",2021
"794","-M9czmwIOgkbjN6KWFvw",4,"cuerpo robotico",794,"cuerporobotico",2021
"795","-M9czmwIOgkbjN6KWFvw",5,"ingenieria en sistemas",795,"ingenieriarensistema",2021
"796","-M9dEs9nsP-jPp_T037c",1,"dificil",796,"dificil",2021
"797","-M9dEs9nsP-jPp_T037c",2,"desempleo",797,"desempleo",2021
"798","-M9dEs9nsP-jPp_T037c",3,"neoliberalismo",798,"neoliberalismo",2021
"799","-M9dEs9nsP-jPp_T037c",4,"eurocentrismo",799,"eurocentrismo",2021
"800","-M9dEs9nsP-jPp_T037c",5,"anticomunismo",800,"anticomunismo",2021
"801","-M9fxKF9aXpaA_3TwrCq",1,"Conciencia",801,"conciencia",2021
"802","-M9fxKF9aXpaA_3TwrCq",2,"Sinapsis",802,"sinapsis",2021
"803","-M9fxKF9aXpaA_3TwrCq",3,"Memoria",803,"memoria",2021
"804","-M9fxKF9aXpaA_3TwrCq",4,"Ciencia",804,"ciencia",2021
"805","-M9fxKF9aXpaA_3TwrCq",5,"Datos",805,"dato",2021
"806","-M9ipXxztYY1ekXCvYkL",1,"Información",806,"informacion",2021
"807","-M9ipXxztYY1ekXCvYkL",2,"Estadísticas",807,"estadisticas",2021
"808","-M9ipXxztYY1ekXCvYkL",3,"Política",808,"politica",2021
"809","-M9ipXxztYY1ekXCvYkL",4,"Comunicación",809,"comunicacion",2021
"810","-M9ipXxztYY1ekXCvYkL",5,"Consumidores",810,"consumidor",2021
"811","-M9k2eP8KzP_ug5AEgi2",1,"Control",811,"control",2021
"812","-M9k2eP8KzP_ug5AEgi2",2,"Superioridad",812,"superioridad",2021
"813","-M9k2eP8KzP_ug5AEgi2",3,"Peligro",813,"peligro",2021
"814","-M9k2eP8KzP_ug5AEgi2",4,"Automátizacion",814,"automatizacion",2021
"815","-M9k2eP8KzP_ug5AEgi2",5,"Avance",815,"avance",2021
"816","-M9k3S17qLMYq8NEqhGd",1,"mal uso",816,"maluso",2021
"817","-M9k3S17qLMYq8NEqhGd",2,"mentira",817,"mentira",2021
"818","-M9k3S17qLMYq8NEqhGd",3,"desigualdad",818,"desigualdad",2021
"819","-M9k3S17qLMYq8NEqhGd",4,"miedo",819,"miedo",2021
"820","-M9k3S17qLMYq8NEqhGd",5,"incognita",820,"incognita",2021
"821","-M9k3S17qLMYq8NEqhGd",6,"innovacion",821,"innovacion",2021
"822","-M9k3S17qLMYq8NEqhGd",7,"control centralizado",822,"controlcentralizado",2021
"823","-M9k6fFUsDBZCdDiH8_B",1,"Robots",823,"robot",2021
"824","-M9k6fFUsDBZCdDiH8_B",2,"Avances",824,"avances",2021
"825","-M9k6fFUsDBZCdDiH8_B",3,"Reemplazo",825,"reemplazo",2021
"826","-M9k6fFUsDBZCdDiH8_B",4,"Rapidez",826,"rapidez",2021
"827","-M9k6fFUsDBZCdDiH8_B",5,"Ayuda",827,"ayuda",2021
"828","-M9kWJhx1QdfUl0Z-QDi",1,"Celular",828,"celular",2021
"829","-M9kWJhx1QdfUl0Z-QDi",2,"Pc",829,"pc",2021
"830","-M9kWJhx1QdfUl0Z-QDi",3,"Robot",830,"robot",2021
"831","-M9kWJhx1QdfUl0Z-QDi",4,"Chip",831,"chip",2021
"832","-M9kWJhx1QdfUl0Z-QDi",5,"Memoria",832,"memoria",2021
"833","-M9mv5al3ugA2X9zMdXJ",1,"Nanotecnología",833,"nanotecnologia",2021
"834","-M9mv5al3ugA2X9zMdXJ",2,"Robótica",834,"robot",2021
"835","-M9mv5al3ugA2X9zMdXJ",3,"Sistema operativo",835,"sistemaoperativo",2021
"836","-M9mv5al3ugA2X9zMdXJ",4,"Internet",836,"internet",2021
"837","-M9mv5al3ugA2X9zMdXJ",5,"Aplicacion Energia nuclear",837,"aplicacionenergianuclear",2021
"838","-M9o6jO-Vw1_VlgYy2N8",1,"IA",838,"iar",2021
"839","-M9o6jO-Vw1_VlgYy2N8",2,"BLACK MIRROR",839,"blackmirror",2021
"840","-M9o6jO-Vw1_VlgYy2N8",3,"GOOGLE HOME",840,"googlehome",2021
"841","-M9o6jO-Vw1_VlgYy2N8",4,"FINTECH",841,"fintech",2021
"842","-M9o6jO-Vw1_VlgYy2N8",5,"OK GOOGLE",842,"okgoogle",2021
"843","-M9oz-MO85UdUcnbKzNX",1,"Robot",843,"robot",2021
"844","-M9oz-MO85UdUcnbKzNX",2,"Automatizado",844,"automatizado",2021
"845","-M9oz-MO85UdUcnbKzNX",3,"Patrón",845,"patron",2021
"846","-M9oz-MO85UdUcnbKzNX",4,"Estereotipo",846,"estereotipo",2021
"847","-M9oz-MO85UdUcnbKzNX",5,"Programado",847,"programado",2021
"848","-M9yfqavlSJSIDt5M2fM",1,"Machine learning",848,"machinelearning",2021
"849","-M9yfqavlSJSIDt5M2fM",2,"sesgo",849,"sesgo",2021
"850","-M9yfqavlSJSIDt5M2fM",3,"automatización",850,"automatizacion",2021
"851","-M9yfqavlSJSIDt5M2fM",4,"decisión",851,"decision",2021
"852","-M9yfqavlSJSIDt5M2fM",5,"escalabilidad",852,"escalabilidad",2021
"853","-MA-hA3Hxmabxz2VRe3c",1,"Pensamientos",853,"pensamiento",2021
"854","-MA-hA3Hxmabxz2VRe3c",2,"Avance",854,"avance",2021
"855","-MA-hA3Hxmabxz2VRe3c",3,"Humanidad",855,"humanidad",2021
"856","-MA-hA3Hxmabxz2VRe3c",4,"Aceptación",856,"aceptacion",2021
"857","-MA-hA3Hxmabxz2VRe3c",5,"Ciencia",857,"ciencia",2021
"858","-MA0KkyZtLDibZCMfSQt",1,"Robot",858,"robot",2021
"859","-MA0KkyZtLDibZCMfSQt",2,"Funcionalidad",859,"funcionalidad",2021
"860","-MA0KkyZtLDibZCMfSQt",3,"Suplantar personas",860,"suplantarpersona",2021
"861","-MA0KkyZtLDibZCMfSQt",4,"Rendimiento",861,"rendimiento",2021
"862","-MA0KkyZtLDibZCMfSQt",5,"..",862,"..",2021
"863","-MA1arCkhDKQ7xMOcfaj",1,"Genitalidades",863,"genitalidad",2021
"864","-MA1arCkhDKQ7xMOcfaj",2,"Percepción",864,"percepcion",2021
"865","-MA1arCkhDKQ7xMOcfaj",3,"Control",865,"control",2021
"866","-MA1arCkhDKQ7xMOcfaj",4,"Vigilancia",866,"vigilancia",2021
"867","-MA1arCkhDKQ7xMOcfaj",5,"Robot",867,"robot",2021
"868","-MA1jGfKPxAs00IYpeJ8",1,"automático",868,"automatico",2021
"869","-MA1jGfKPxAs00IYpeJ8",2,"autónomo",869,"autonomo",2021
"870","-MA1jGfKPxAs00IYpeJ8",3,"rapido",870,"rapido",2021
"871","-MA1jGfKPxAs00IYpeJ8",4,"robótico",871,"robotico",2021
"872","-MA1jGfKPxAs00IYpeJ8",5,"avance",872,"avance",2021
"873","-MA5Xz0DhKQ9W9W11_QN",1,"Chip",873,"chip",2021
"874","-MA5Xz0DhKQ9W9W11_QN",2,"Computadoras",874,"computadora",2021
"875","-MA5Xz0DhKQ9W9W11_QN",3,"Robots",875,"robot",2021
"876","-MA5Xz0DhKQ9W9W11_QN",4,"Pc",876,"pc",2021
"877","-MA5Xz0DhKQ9W9W11_QN",5,"Matematicas",877,"matematico",2021
"878","-MA6F16-Wo1BfNAWEpsy",1,"Programado",878,"programado",2021
"879","-MA6F16-Wo1BfNAWEpsy",2,"Limitación de respuestas",879,"limitacionderespuesta",2021
"880","-MA6F16-Wo1BfNAWEpsy",3,"Suplantación",880,"suplantacion",2021
"881","-MA6F16-Wo1BfNAWEpsy",4,"Simulación",881,"simulacion",2021
"882","-MA6F16-Wo1BfNAWEpsy",5,"Falso",882,"falso",2021
"883","-MA6YvU4jf-qKST7p-FJ",1,"Robots",883,"robot",2021
"884","-MA6YvU4jf-qKST7p-FJ",2,"Salud",884,"salud",2021
"885","-MA6YvU4jf-qKST7p-FJ",3,"Contaminación",885,"contaminacion",2021
"886","-MA6YvU4jf-qKST7p-FJ",4,"Estudio",886,"estudio",2021
"887","-MA6YvU4jf-qKST7p-FJ",5,"Armas",887,"arma",2021
"888","-MA6nmKBZqCOCsdppkTq",1,"Robot",888,"robot",2021
"889","-MA6nmKBZqCOCsdppkTq",2,"Computadora",889,"computadora",2021
"890","-MA6nmKBZqCOCsdppkTq",3,"Cerebro",890,"cerebro",2021
"891","-MA6nmKBZqCOCsdppkTq",4,"Internet",891,"internet",2021
"892","-MA6nmKBZqCOCsdppkTq",5,"Celular",892,"celular",2021
"893","-MA6ntXunepRS-LEXD9_",1,"Imposición",893,"imposicion",2021
"894","-MA6ntXunepRS-LEXD9_",2,"Coeficiente",894,"coeficiente",2021
"895","-MA6ntXunepRS-LEXD9_",3,"Medición",895,"medicion",2021
"896","-MA6ntXunepRS-LEXD9_",4,"Amplitud",896,"amplitud",2021
"897","-MA6ntXunepRS-LEXD9_",5,"Sistemas",897,"sistema",2021
"898","-MA7ZY4NFU1XEhDm8VsB",1,"Avance",898,"avance",2021
"899","-MA7ZY4NFU1XEhDm8VsB",2,"Automatización",899,"automatizacion",2021
"900","-MA7ZY4NFU1XEhDm8VsB",3,"Calidad de Vida",900,"calidaddevida",2021
"901","-MA7ZY4NFU1XEhDm8VsB",4,"Productividad",901,"productividad",2021
"902","-MA7ZY4NFU1XEhDm8VsB",5,"Tecnología",902,"tecnologia",2021
"903","-MA9Ncy2JAxQ25OmA4ps",1,"robots",903,"robot",2021
"904","-MA9Ncy2JAxQ25OmA4ps",2,"dispositivos inteligentes",904,"dispositivointeligente",2021
"905","-MA9Ncy2JAxQ25OmA4ps",3,"watson de ibm",905,"watserdeibm",2021
"906","-MA9Ncy2JAxQ25OmA4ps",4,"avances tecnológicos",906,"avancetecnologico",2021
"907","-MA9Ncy2JAxQ25OmA4ps",5,"deshumanización",907,"deshumanizacion",2021
"908","-MH3YRdLAvMcdgwwJrBV",1,"Robotica",908,"robot",2021
"909","-MH3YRdLAvMcdgwwJrBV",2,"Aislamiento",909,"aislamiento",2021
"910","-MH3YRdLAvMcdgwwJrBV",3,"Medicina",910,"medicina",2021
"911","-MH3YRdLAvMcdgwwJrBV",4,"Automatizacion",911,"automatizacion",2021
"912","-MH3YRdLAvMcdgwwJrBV",5,"Puestos de trabajo",912,"puestodetrabajo",2021
"913","-MH3ZgbzWw7N5CRf4Zb1",1,"Ciencia Ficcion",913,"cienciaficcion",2021
"914","-MH3ZgbzWw7N5CRf4Zb1",2,"Nuevas Tecnologias",914,"nuevotecnologias",2021
"915","-MH3ZgbzWw7N5CRf4Zb1",3,"Dependencia",915,"dependencia",2021
"916","-MH3ZgbzWw7N5CRf4Zb1",4,"Nuevos Puestos de Trabajo",916,"nuevopuestodetrabajo",2021
"917","-MH3ZgbzWw7N5CRf4Zb1",5,"Extraccion de datos sin consentimiento",917,"extracciondedatosinconsentimiento",2021
"918","-MH8d5tcMhm50fRDcXrD",1,"robot",918,"robot",2021
"919","-MH8d5tcMhm50fRDcXrD",2,"tecnologìa",919,"tecnologìa",2021
"920","-MH8d5tcMhm50fRDcXrD",3,"ciencia",920,"ciencia",2021
"921","-MH8d5tcMhm50fRDcXrD",4,"trabajo",921,"trabajo",2021
"922","-MH8d5tcMhm50fRDcXrD",5,"reemplazo",922,"reemplazo",2021
"923","-MH8d5tcMhm50fRDcXrD",6,"futuro",923,"futuro",2021
"924","-MISOjR8AykfHLjmjIXV",1,"tecnologia",924,"tecnologia",2021
"925","-MISOjR8AykfHLjmjIXV",2,"robotica",925,"robot",2021
"926","-MISOjR8AykfHLjmjIXV",3,"ingenieria",926,"ingenieriar",2021
"927","-MISOjR8AykfHLjmjIXV",4,"sobre inteligencia",927,"sobreinteligencia",2021
"928","-MISOjR8AykfHLjmjIXV",5,"control",928,"control",2021
"929","-MIa5AlkuV8fI-MXTLQZ",1,"tecnologia",929,"tecnologia",2021
"930","-MIa5AlkuV8fI-MXTLQZ",2,"robotica",930,"robot",2021
"931","-MIa5AlkuV8fI-MXTLQZ",3,"ingenieria",931,"ingenieriar",2021
"932","-MIa5AlkuV8fI-MXTLQZ",4,"sobre inteligencia",932,"sobreinteligencia",2021
"933","-MIa5AlkuV8fI-MXTLQZ",5,"control",933,"control",2021
"934","-MKBEYtuexJjnjsc-ZCb",1,"Tecnología",934,"tecnologia",2021
"935","-MKBEYtuexJjnjsc-ZCb",2,"conocimiento",935,"conocimiento",2021
"936","-MKBEYtuexJjnjsc-ZCb",3,"informacion",936,"informacion",2021
"937","-MKBEYtuexJjnjsc-ZCb",4,"algoritmo",937,"algoritmo",2021
"938","-MKBEYtuexJjnjsc-ZCb",5,"globalidad",938,"globalidad",2021
"939","-MKCn3oI0Tf1qKyXvEZ2",1,"Robot",939,"robot",2021
"940","-MKCn3oI0Tf1qKyXvEZ2",2,"Tecnología",940,"tecnologia",2021
"941","-MKCn3oI0Tf1qKyXvEZ2",3,"Desempleo",941,"desempleo",2021
"942","-MKCn3oI0Tf1qKyXvEZ2",4,"Competitividad",942,"competitividad",2021
"943","-MKCn3oI0Tf1qKyXvEZ2",5,"Big Data",943,"bigdata",2021
"944","-MKD0P4C0TA-bGd5jytp",1,"Tecnología",944,"tecnologia",2021
"945","-MKD0P4C0TA-bGd5jytp",2,"Ayuda",945,"ayuda",2021
"946","-MKD0P4C0TA-bGd5jytp",3,"Avance científico",946,"avancecientifico",2021
"947","-MKD0P4C0TA-bGd5jytp",4,"Robot",947,"robot",2021
"948","-MKD0P4C0TA-bGd5jytp",5,"Poder",948,"poder",2021
"949","-MKbJ5Ed5jR7iiuGHar5",1,"Robótica",949,"robot",2021
"950","-MKbJ5Ed5jR7iiuGHar5",2,"cibernética",950,"cibernetica",2021
"951","-MKbJ5Ed5jR7iiuGHar5",3,"nanopartículas",951,"nanoparticula",2021
"952","-MKbJ5Ed5jR7iiuGHar5",4,"automatización",952,"automatizacion",2021
"953","-MKbJ5Ed5jR7iiuGHar5",5,"redes neuronales",953,"redneuronal",2021
"954","-MKfP174lGReLtLxzj4S",1,"Salud",954,"salud",2021
"955","-MKfP174lGReLtLxzj4S",2,"Trabajos",955,"trabajo",2021
"956","-MKfP174lGReLtLxzj4S",3,"Educacion",956,"educacion",2021
"957","-MKfP174lGReLtLxzj4S",4,"Inclusion",957,"inclusion",2021
"958","-MKfP174lGReLtLxzj4S",5,"Transporte",958,"transporte",2021
"959","-ML85E5fIDScNVa43NZp",1,"Robot",959,"robot",2021
"960","-ML85E5fIDScNVa43NZp",2,"Futuro",960,"futuro",2021
"961","-ML85E5fIDScNVa43NZp",3,"Blanco",961,"blanco",2021
"962","-ML85E5fIDScNVa43NZp",4,"Mente",962,"mente",2021
"963","-ML85E5fIDScNVa43NZp",5,"Ciencia",963,"ciencia",2021
"964","-MLOCWpsq5zcw_B4ekjx",1,"computacion",964,"computacion",2021
"965","-MLOCWpsq5zcw_B4ekjx",2,"programacion",965,"programacion",2021
"966","-MLOCWpsq5zcw_B4ekjx",3,"control",966,"control",2021
"967","-MLOCWpsq5zcw_B4ekjx",4,"solucion de problemas",967,"soluciondeproblema",2021
"968","-MLOCWpsq5zcw_B4ekjx",5,"despersonalilzación",968,"despersonalilzacion",2021
"969","-MLSwNTv-pwfEi4pbLcC",1,"Robótica",969,"robot",2021
"970","-MLSwNTv-pwfEi4pbLcC",2,"Investigación informática",970,"investigacioninformatico",2021
"971","-MLSwNTv-pwfEi4pbLcC",3,"Prolog",971,"prolog",2021
"972","-MLSwNTv-pwfEi4pbLcC",4,"Redes neuronales",972,"redneuronal",2021
"973","-MLSwNTv-pwfEi4pbLcC",5,"Películas de ciencia ficción",973,"peliculadecienciaficcion",2021
"974","-MLSwNTv-pwfEi4pbLcC",6,"Deshumanización de servicios",974,"deshumanizaciondeservicio",2021
"975","-MLYI3-4DIiw96l6YXh6",1,"computadoras",975,"computadora",2021
"976","-MLYI3-4DIiw96l6YXh6",2,"tecnología",976,"tecnologia",2021
"977","-MLYI3-4DIiw96l6YXh6",3,"máquinas",977,"maquina",2021
"978","-MLYI3-4DIiw96l6YXh6",4,"objetividad",978,"objetividad",2021
"979","-MLYI3-4DIiw96l6YXh6",5,"frialdad",979,"frialdad",2021
"980","-MLj75YRdF8OayI_YSYk",1,"Relacion",980,"relacion",2021
"981","-MLj75YRdF8OayI_YSYk",2,"Colaboracion",981,"colaboracion",2021
"982","-MLj75YRdF8OayI_YSYk",3,"Imitacion",982,"imitacion",2021
"983","-MLj75YRdF8OayI_YSYk",4,"Manipulacion",983,"manipulacion",2021
"984","-MLj75YRdF8OayI_YSYk",5,"Dominancia",984,"dominancia",2021
"985","-MLjFdh7FZ9HXdG4kn72",1,"Creación",985,"creacion",2021
"986","-MLjFdh7FZ9HXdG4kn72",2,"Computacion",986,"computacion",2021
"987","-MLjFdh7FZ9HXdG4kn72",3,"Humanos",987,"humano",2021
"988","-MLjFdh7FZ9HXdG4kn72",4,"Acción",988,"accion",2021
"989","-MLjFdh7FZ9HXdG4kn72",5,"Datos",989,"dato",2021
"990","-MLzWVMlaghBvoodHU0o",1,"Conciencia",990,"conciencia",2021
"991","-MLzWVMlaghBvoodHU0o",2,"Robot",991,"robot",2021
"992","-MLzWVMlaghBvoodHU0o",3,"Aprendizaje",992,"aprendizaje",2021
"993","-MLzWVMlaghBvoodHU0o",4,"Emociones",993,"emocion",2021
"994","-MLzWVMlaghBvoodHU0o",5,"Programación",994,"programacion",2021
"995","-MLzxLu_plxUcwg2yan3",1,"ROBOT",995,"robot",2021
"996","-MLzxLu_plxUcwg2yan3",2,"MECANIZACION",996,"mecanizacion",2021
"997","-MLzxLu_plxUcwg2yan3",3,"APARATOS",997,"aparatos",2021
"998","-MLzxLu_plxUcwg2yan3",4,"ENERGIA",998,"energiar",2021
"999","-MLzxLu_plxUcwg2yan3",5,"DESEMPLEO",999,"desempleo",2021
"1000","-MM0WgNNTWZX7RxcRr9t",1,"Computadoras",1000,"computadora",2021
"1001","-MM0WgNNTWZX7RxcRr9t",2,"Robots",1001,"robot",2021
"1002","-MM0WgNNTWZX7RxcRr9t",3,"Dominar al hombre",1002,"dominarnaaelhombre",2021
"1003","-MM0WgNNTWZX7RxcRr9t",4,"Avance",1003,"avance",2021
"1004","-MM0WgNNTWZX7RxcRr9t",5,"Incertidumbre",1004,"incertidumbre",2021
"1005","-MM1BFTeXDsl45QJu9wV",1,"Logaritmos",1005,"logaritr",2021
"1006","-MM1BFTeXDsl45QJu9wV",2,"Redes neuronales",1006,"redneuronal",2021
"1007","-MM1BFTeXDsl45QJu9wV",3,"Automatizacion",1007,"automatizacion",2021
"1008","-MM1BFTeXDsl45QJu9wV",4,"Big data",1008,"big data",2021
"1009","-MM1BFTeXDsl45QJu9wV",5,"Robotica",1009,"robot",2021
"1010","-MM1BFTeXDsl45QJu9wV",6,"Lenguaje Proposicional",1010,"lenguajeproposicional",2021
"1011","-MM1BFTeXDsl45QJu9wV",7,"Machines learning",1011,"machineslearning",2021
"1012","-MM3I4Xnq8cheDO8b4Sm",1,"Progreso",1012,"progreso",2021
"1013","-MM3I4Xnq8cheDO8b4Sm",2,"Miedo",1013,"miedo",2021
"1014","-MM3I4Xnq8cheDO8b4Sm",3,"Responsabilidad",1014,"responsabilidad",2021
"1015","-MM3I4Xnq8cheDO8b4Sm",4,"Etica",1015,"etico",2021
"1016","-MM3I4Xnq8cheDO8b4Sm",5,"Solidaridad",1016,"solidaridad",2021
"1017","-MM61YpZeQIAbLmBkGrN",1,"Robot",1017,"robot",2021
"1018","-MM61YpZeQIAbLmBkGrN",2,"Automatico",1018,"automatico",2021
"1019","-MM61YpZeQIAbLmBkGrN",3,"Sinprivacidad",1019,"sinprivacidad",2021
"1020","-MM61YpZeQIAbLmBkGrN",4,"Avisos",1020,"aviso",2021
"1021","-MM61YpZeQIAbLmBkGrN",5,"Estadisticas",1021,"estadistico",2021
"1022","-MM86Yjoq_113AlNA7Hv",1,"Amenaza",1022,"amenazar",2021
"1023","-MM86Yjoq_113AlNA7Hv",2,"Control",1023,"control",2021
"1024","-MM86Yjoq_113AlNA7Hv",3,"Pérdida de la Privacidad",1024,"perdidadeelprivacidad",2021
"1025","-MM86Yjoq_113AlNA7Hv",4,"Esclavización",1025,"esclavizacion",2021
"1026","-MM86Yjoq_113AlNA7Hv",5,"Gestión",1026,"gestion",2021
"1027","-MME3kIEABvjGHIETyez",1,"Robots",1027,"robot",2021
"1028","-MME3kIEABvjGHIETyez",2,"Película",1028,"pelicula",2021
"1029","-MME3kIEABvjGHIETyez",3,"Futuro",1029,"futuro",2021
"1030","-MME3kIEABvjGHIETyez",4,"Plateado",1030,"plateado",2021
"1031","-MME3kIEABvjGHIETyez",5,"Metalico",1031,"metalico",2021
"1032","-MNUEENLcQ_awqZFC8rV",1,"Manipulación",1032,"manipulacion",2021
"1033","-MNUEENLcQ_awqZFC8rV",2,"Deshumanización",1033,"deshumanizacion",2021
"1034","-MNUEENLcQ_awqZFC8rV",3,"Control",1034,"control",2021
"1035","-MNUEENLcQ_awqZFC8rV",4,"Engaño",1035,"engaño",2021
"1036","-MNUEENLcQ_awqZFC8rV",5,"Desamor",1036,"desamor",2021
"1037","-MNUEENLcQ_awqZFC8rV",6,"Nom",1037,"nom",2021
"1038","-MO44uJ7Wrqe4QAlSNUm",1,"robot",1038,"robot",2021
"1039","-MO44uJ7Wrqe4QAlSNUm",2,"internet de las cosas",1039,"internetdeelcosa",2021
"1040","-MO44uJ7Wrqe4QAlSNUm",3,"artefactos inteligentes",1040,"artefactointeligente",2021
"1041","-MO44uJ7Wrqe4QAlSNUm",4,"drones",1041,"dron",2021
"1042","-MO44uJ7Wrqe4QAlSNUm",5,"simuladores",1042,"simulador",2021
"1043","-MO45KPcOZowG1uKAUMA",1,"universal",1043,"universal",2021
"1044","-MO45KPcOZowG1uKAUMA",2,"superior",1044,"superior",2021
"1045","-MO45KPcOZowG1uKAUMA",3,"incomprensible",1045,"incomprensible",2021
"1046","-MO45KPcOZowG1uKAUMA",4,"raro",1046,"raro",2021
"1047","-MO45KPcOZowG1uKAUMA",5,"extremo",1047,"extremo",2021
"1048","-MO4BCVbTt84raAy3Qcs",1,"Inteligencia",1048,"inteligencia",2021
"1049","-MO4BCVbTt84raAy3Qcs",2,"Optimizar",1049,"optimizar",2021
"1050","-MO4BCVbTt84raAy3Qcs",3,"Velocidad",1050,"velocidad",2021
"1051","-MO4BCVbTt84raAy3Qcs",4,"Deducción",1051,"deduccion",2021
"1052","-MO4BCVbTt84raAy3Qcs",5,"Ingenio",1052,"ingenio",2021
"1053","-MO50TVHcm_tZjzBvbj-",1,"infierno",1053,"infierno",2021
"1054","-MO50TVHcm_tZjzBvbj-",2,"sueño imposible",1054,"sueñoimposible",2021
"1055","-MO50TVHcm_tZjzBvbj-",3,"transhumanismo",1055,"transhumanismo",2021
"1056","-MO50TVHcm_tZjzBvbj-",4,"cerrazón",1056,"cerrazon",2021
"1057","-MO50TVHcm_tZjzBvbj-",5,"contaminación",1057,"contaminacion",2021
"1058","-MO50TVHcm_tZjzBvbj-",6,"evitable en cualquier caso",1058,"evitableencualquieracaso",2021
"1059","-MO84LCOOy-36W6ija_B",1,"Control",1059,"control",2021
"1060","-MO84LCOOy-36W6ija_B",2,"Patron",1060,"patr",2021
"1061","-MO84LCOOy-36W6ija_B",3,"Metodologias",1061,"metodologia",2021
"1062","-MO84LCOOy-36W6ija_B",4,"Nomenclatura",1062,"nomenclatura",2021
"1063","-MO84LCOOy-36W6ija_B",5,"Permanencia",1063,"permanencia",2021
"1064","-MO8QTOjcb08SIK8g7fx",1,"Automatización de la industria",1064,"automatizaciondeelindustria",2021
"1065","-MO8QTOjcb08SIK8g7fx",2,"Transhumanismo",1065,"transhumanismo",2021
"1066","-MO8QTOjcb08SIK8g7fx",3,"Control",1066,"control",2021
"1067","-MO8QTOjcb08SIK8g7fx",4,"Desempleo",1067,"desempleo",2021
"1068","-MO8QTOjcb08SIK8g7fx",5,"Concentración",1068,"concentracion",2021
"1069","-MOAxyBAuPqM0VyZAqKM",1,"Automatizacion de tareas",1069,"automatizaciondetarea",2021
"1070","-MOAxyBAuPqM0VyZAqKM",2,"Cambios en el trabajo",1070,"cambioeneltrabajo",2021
"1071","-MOAxyBAuPqM0VyZAqKM",3,"Mejora calidad",1071,"mejorarcalidad",2021
"1072","-MOAxyBAuPqM0VyZAqKM",4,"Aumento del control",1072,"aumentonadeelcontrol",2021
"1073","-MOAxyBAuPqM0VyZAqKM",5,"Pérdida de la privacidad",1073,"perdidadeelprivacidad",2021
"1074","-MOBPk_BX3Ws5dVzyWWn",1,"Evolución",1074,"evolucion",2021
"1075","-MOBPk_BX3Ws5dVzyWWn",2,"Condición humana",1075,"condicionhumano",2021
"1076","-MOBPk_BX3Ws5dVzyWWn",3,"Demanda epocal",1076,"demandaepocal",2021
"1077","-MOBPk_BX3Ws5dVzyWWn",4,"Reconfiguración cognitiva",1077,"reconfiguracioncognitivo",2021
"1078","-MOBPk_BX3Ws5dVzyWWn",5,"Nueva socialidad",1078,"nuevosocialidad",2021
"1079","-MOCEZNXV-DoYjWASg-S",1,"Rapidez",1079,"rapidez",2021
"1080","-MOCEZNXV-DoYjWASg-S",2,"Toma de decisión",1080,"tomadedecision",2021
"1081","-MOCEZNXV-DoYjWASg-S",3,"Interrelación de datos",1081,"interrelaciondedato",2021
"1082","-MOCEZNXV-DoYjWASg-S",4,"Mejora de la calidad de vida",1082,"mejoradeelcalidaddevida",2021
"1083","-MOCEZNXV-DoYjWASg-S",5,"Reemplazo de mano de obra",1083,"reemplazodemanodeobra",2021
"1084","-MOEaPDOe2Wi94EYyA9c",1,"Maquinas",1084,"maquina",2021
"1085","-MOEaPDOe2Wi94EYyA9c",2,"Automatización",1085,"automatizacion",2021
"1086","-MOEaPDOe2Wi94EYyA9c",3,"reemplazo",1086,"reemplazo",2021
"1087","-MOEaPDOe2Wi94EYyA9c",4,"numeros",1087,"numero",2021
"1088","-MOEaPDOe2Wi94EYyA9c",5,"facilidad",1088,"facilidad",2021
"1089","-MOHGLVU4javceRkhAEB",1,"complejidad",1089,"complejidad",2021
"1090","-MOHGLVU4javceRkhAEB",2,"entramado",1090,"entramado",2021
"1091","-MOHGLVU4javceRkhAEB",3,"modelado",1091,"modelado",2021
"1092","-MOHGLVU4javceRkhAEB",4,"asbtraccion",1092,"asbtraccion",2021
"1093","-MOHGLVU4javceRkhAEB",5,"realidad",1093,"realidad",2021
"1094","-MOHHBTx268AKZ_vK8K1",1,"robot",1094,"robot",2021
"1095","-MOHHBTx268AKZ_vK8K1",2,"homogeneizar población",1095,"homogeneizarpoblacion",2021
"1096","-MOHHBTx268AKZ_vK8K1",3,"desnaturalizar el mundo",1096,"desnaturalizarelmundo",2021
"1097","-MOHHBTx268AKZ_vK8K1",4,"urbanización obligatoria",1097,"urbanizacionobligatorio",2021
"1098","-MOHHBTx268AKZ_vK8K1",5,"perder el espíritu",1098,"perderelespiritu",2021
"1099","-MOI_T_wGnPwAbuTr_Fc",1,"tecnología",1099,"tecnologia",2021
"1100","-MOI_T_wGnPwAbuTr_Fc",2,"robótica",1100,"robotico",2021
"1101","-MOI_T_wGnPwAbuTr_Fc",3,"informática",1101,"informatica",2021
"1102","-MOI_T_wGnPwAbuTr_Fc",4,"control",1102,"control",2021
"1103","-MOI_T_wGnPwAbuTr_Fc",5,"vigilancia",1103,"vigilancia",2021
"1104","-MOJA5-IyI0Cq2Yvnoeg",1,"Robots",1104,"robot",2021
